dataset,nr_instances,log_nr_instances,nr_features,log_nr_features,nr_classes,nr_numerical_features,nr_categorical_features,ratio_num_cat,class_entropy,missing_val,ratio_missing_val,max_prob,min_prob,mean_prob,std_dev,dataset_ratio,symbols_sum,symbols_mean,symbols_std_dev,skew_min,skew_max,skew_mean,skew_std_dev,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std_dev,accuracy,Algorithm,AlgorithmId,Order,label,y2,y3
56-data.csv,11500,9.350102314,178,5.18178355,5,178,0,0,1.609437912,0,0,0.2,0.2,0.2,0,0.015478261,0,0,0,-1.408897004,0.301504326,-0.503910568,0.331273219,16.08922073,27.01308788,20.07844971,2.086055732,0,LinearSVC,4,9,0,0,0
56-data.csv,11500,9.350102314,178,5.18178355,5,178,0,0,1.609437912,0,0,0.2,0.2,0.2,0,0.015478261,0,0,0,-1.408897004,0.301504326,-0.503910568,0.331273219,16.08922073,27.01308788,20.07844971,2.086055732,0.215476699,NaiveBayes,5,5,0,0,0
56-data.csv,11500,9.350102314,178,5.18178355,5,178,0,0,1.609437912,0,0,0.2,0.2,0.2,0,0.015478261,0,0,0,-1.408897004,0.301504326,-0.503910568,0.331273219,16.08922073,27.01308788,20.07844971,2.086055732,0,GBTClassifier,6,8,0,0,0
56-data.csv,11500,9.350102314,178,5.18178355,5,178,0,0,1.609437912,0,0,0.2,0.2,0.2,0,0.015478261,0,0,0,-1.408897004,0.301504326,-0.503910568,0.331273219,16.08922073,27.01308788,20.07844971,2.086055732,0.253424658,LDA,7,4,0,0,0
56-data.csv,11500,9.350102314,178,5.18178355,5,178,0,0,1.609437912,0,0,0.2,0.2,0.2,0,0.015478261,0,0,0,-1.408897004,0.301504326,-0.503910568,0.331273219,16.08922073,27.01308788,20.07844971,2.086055732,0.206763699,QDA,8,6,0,0,0
57-SmartphoneBasedRecognition.csv,7767,8.957639268,561,6.329720906,9,561,0,0,1.861602401,0,0,0.183211021,0.002961246,0.111111111,0.08070307,0.07222866,0,0,0,-2.102448475,15.0744421,1.68862178,2.194141605,-1.819630287,395.3348485,12.61674771,33.35401218,0.906187625,RandomForestClassifier,0,2,1,1,1
57-SmartphoneBasedRecognition.csv,7767,8.957639268,561,6.329720906,9,561,0,0,1.861602401,0,0,0.183211021,0.002961246,0.111111111,0.08070307,0.07222866,0,0,0,-2.102448475,15.0744421,1.68862178,2.194141605,-1.819630287,395.3348485,12.61674771,33.35401218,0.378576181,LogisticRegression,1,6,0,0,0
57-SmartphoneBasedRecognition.csv,7767,8.957639268,561,6.329720906,9,561,0,0,1.861602401,0,0,0.183211021,0.002961246,0.111111111,0.08070307,0.07222866,0,0,0,-2.102448475,15.0744421,1.68862178,2.194141605,-1.819630287,395.3348485,12.61674771,33.35401218,0.869594145,DecisionTreeClassifier,2,3,1,1,1
57-SmartphoneBasedRecognition.csv,7767,8.957639268,561,6.329720906,9,561,0,0,1.861602401,0,0,0.183211021,0.002961246,0.111111111,0.08070307,0.07222866,0,0,0,-2.102448475,15.0744421,1.68862178,2.194141605,-1.819630287,395.3348485,12.61674771,33.35401218,0.673320027,MultilayerPerceptronClassifier,3,5,1,0,0
57-SmartphoneBasedRecognition.csv,7767,8.957639268,561,6.329720906,9,561,0,0,1.861602401,0,0,0.183211021,0.002961246,0.111111111,0.08070307,0.07222866,0,0,0,-2.102448475,15.0744421,1.68862178,2.194141605,-1.819630287,395.3348485,12.61674771,33.35401218,0,LinearSVC,4,9,0,0,0
57-SmartphoneBasedRecognition.csv,7767,8.957639268,561,6.329720906,9,561,0,0,1.861602401,0,0,0.183211021,0.002961246,0.111111111,0.08070307,0.07222866,0,0,0,-2.102448475,15.0744421,1.68862178,2.194141605,-1.819630287,395.3348485,12.61674771,33.35401218,0.818353237,NaiveBayes,5,4,1,0,0
57-SmartphoneBasedRecognition.csv,7767,8.957639268,561,6.329720906,9,561,0,0,1.861602401,0,0,0.183211021,0.002961246,0.111111111,0.08070307,0.07222866,0,0,0,-2.102448475,15.0744421,1.68862178,2.194141605,-1.819630287,395.3348485,12.61674771,33.35401218,0,GBTClassifier,6,8,0,0,0
57-SmartphoneBasedRecognition.csv,7767,8.957639268,561,6.329720906,9,561,0,0,1.861602401,0,0,0.183211021,0.002961246,0.111111111,0.08070307,0.07222866,0,0,0,-2.102448475,15.0744421,1.68862178,2.194141605,-1.819630287,395.3348485,12.61674771,33.35401218,0.967398536,LDA,7,1,1,1,1
57-SmartphoneBasedRecognition.csv,7767,8.957639268,561,6.329720906,9,561,0,0,1.861602401,0,0,0.183211021,0.002961246,0.111111111,0.08070307,0.07222866,0,0,0,-2.102448475,15.0744421,1.68862178,2.194141605,-1.819630287,395.3348485,12.61674771,33.35401218,0.168330007,QDA,8,7,0,0,0
60-HumanActivityRecognition.csv,7352,8.902727664,561,6.329720906,6,561,0,0,1.783877163,0,0,0.191376496,0.134113166,0.166666667,0.022700758,0.076305767,0,0,0,-3.447483801,14.70221863,1.666953706,2.318026386,-1.841859529,375.7704824,13.77883461,37.25068057,0.925826028,RandomForestClassifier,0,2,1,1,1
60-HumanActivityRecognition.csv,7352,8.902727664,561,6.329720906,6,561,0,0,1.783877163,0,0,0.191376496,0.134113166,0.166666667,0.022700758,0.076305767,0,0,0,-3.447483801,14.70221863,1.666953706,2.318026386,-1.841859529,375.7704824,13.77883461,37.25068057,0.398516521,LogisticRegression,1,6,0,0,0
60-HumanActivityRecognition.csv,7352,8.902727664,561,6.329720906,6,561,0,0,1.783877163,0,0,0.191376496,0.134113166,0.166666667,0.022700758,0.076305767,0,0,0,-3.447483801,14.70221863,1.666953706,2.318026386,-1.841859529,375.7704824,13.77883461,37.25068057,0.890761969,DecisionTreeClassifier,2,4,1,0,0
60-HumanActivityRecognition.csv,7352,8.902727664,561,6.329720906,6,561,0,0,1.783877163,0,0,0.191376496,0.134113166,0.166666667,0.022700758,0.076305767,0,0,0,-3.447483801,14.70221863,1.666953706,2.318026386,-1.841859529,375.7704824,13.77883461,37.25068057,0.892110587,MultilayerPerceptronClassifier,3,3,1,1,1
60-HumanActivityRecognition.csv,7352,8.902727664,561,6.329720906,6,561,0,0,1.783877163,0,0,0.191376496,0.134113166,0.166666667,0.022700758,0.076305767,0,0,0,-3.447483801,14.70221863,1.666953706,2.318026386,-1.841859529,375.7704824,13.77883461,37.25068057,0,LinearSVC,4,9,0,0,0
60-HumanActivityRecognition.csv,7352,8.902727664,561,6.329720906,6,561,0,0,1.783877163,0,0,0.191376496,0.134113166,0.166666667,0.022700758,0.076305767,0,0,0,-3.447483801,14.70221863,1.666953706,2.318026386,-1.841859529,375.7704824,13.77883461,37.25068057,0.840432725,NaiveBayes,5,5,1,0,0
60-HumanActivityRecognition.csv,7352,8.902727664,561,6.329720906,6,561,0,0,1.783877163,0,0,0.191376496,0.134113166,0.166666667,0.022700758,0.076305767,0,0,0,-3.447483801,14.70221863,1.666953706,2.318026386,-1.841859529,375.7704824,13.77883461,37.25068057,0,GBTClassifier,6,8,0,0,0
60-HumanActivityRecognition.csv,7352,8.902727664,561,6.329720906,6,561,0,0,1.783877163,0,0,0.191376496,0.134113166,0.166666667,0.022700758,0.076305767,0,0,0,-3.447483801,14.70221863,1.666953706,2.318026386,-1.841859529,375.7704824,13.77883461,37.25068057,0.981119353,LDA,7,1,1,1,1
60-HumanActivityRecognition.csv,7352,8.902727664,561,6.329720906,6,561,0,0,1.783877163,0,0,0.191376496,0.134113166,0.166666667,0.022700758,0.076305767,0,0,0,-3.447483801,14.70221863,1.666953706,2.318026386,-1.841859529,375.7704824,13.77883461,37.25068057,0.171948753,QDA,8,7,0,0,0
61-Data_for_UCI_named.csv,10000,9.210340372,13,2.564949357,2,13,0,0,0.65456025,0,0,0.638,0.362,0.5,0.195161472,0.0013,0,0,0,-0.012688106,0.018660642,0.00046,0.006241638,-1.200004438,-0.38987389,-1.115519555,0.223010627,0.999498747,RandomForestClassifier,0,4,1,0,0
61-Data_for_UCI_named.csv,10000,9.210340372,13,2.564949357,2,13,0,0,0.65456025,0,0,0.638,0.362,0.5,0.195161472,0.0013,0,0,0,-0.012688106,0.018660642,0.00046,0.006241638,-1.200004438,-0.38987389,-1.115519555,0.223010627,0.823057644,LogisticRegression,1,8,0,0,0
61-Data_for_UCI_named.csv,10000,9.210340372,13,2.564949357,2,13,0,0,0.65456025,0,0,0.638,0.362,0.5,0.195161472,0.0013,0,0,0,-0.012688106,0.018660642,0.00046,0.006241638,-1.200004438,-0.38987389,-1.115519555,0.223010627,0.999498747,DecisionTreeClassifier,2,1,1,0,0
61-Data_for_UCI_named.csv,10000,9.210340372,13,2.564949357,2,13,0,0,0.65456025,0,0,0.638,0.362,0.5,0.195161472,0.0013,0,0,0,-0.012688106,0.018660642,0.00046,0.006241638,-1.200004438,-0.38987389,-1.115519555,0.223010627,0.999498747,MultilayerPerceptronClassifier,3,2,1,0,0
61-Data_for_UCI_named.csv,10000,9.210340372,13,2.564949357,2,13,0,0,0.65456025,0,0,0.638,0.362,0.5,0.195161472,0.0013,0,0,0,-0.012688106,0.018660642,0.00046,0.006241638,-1.200004438,-0.38987389,-1.115519555,0.223010627,0.962406015,LinearSVC,4,6,1,0,0
61-Data_for_UCI_named.csv,10000,9.210340372,13,2.564949357,2,13,0,0,0.65456025,0,0,0.638,0.362,0.5,0.195161472,0.0013,0,0,0,-0.012688106,0.018660642,0.00046,0.006241638,-1.200004438,-0.38987389,-1.115519555,0.223010627,0.637991049,NaiveBayes,5,9,0,0,0
61-Data_for_UCI_named.csv,10000,9.210340372,13,2.564949357,2,13,0,0,0.65456025,0,0,0.638,0.362,0.5,0.195161472,0.0013,0,0,0,-0.012688106,0.018660642,0.00046,0.006241638,-1.200004438,-0.38987389,-1.115519555,0.223010627,0.999498747,GBTClassifier,6,3,1,0,0
61-Data_for_UCI_named.csv,10000,9.210340372,13,2.564949357,2,13,0,0,0.65456025,0,0,0.638,0.362,0.5,0.195161472,0.0013,0,0,0,-0.012688106,0.018660642,0.00046,0.006241638,-1.200004438,-0.38987389,-1.115519555,0.223010627,0.956390977,LDA,7,7,1,0,0
61-Data_for_UCI_named.csv,10000,9.210340372,13,2.564949357,2,13,0,0,0.65456025,0,0,0.638,0.362,0.5,0.195161472,0.0013,0,0,0,-0.012688106,0.018660642,0.00046,0.006241638,-1.200004438,-0.38987389,-1.115519555,0.223010627,0.973433584,QDA,8,5,1,0,0
62-Frogs_MFCCs.csv,7195,8.881141619,23,3.135494216,10,22,1,0.045454545,1.684288098,0,0,0.483391244,0.009451008,0.1,0.141684687,0.003196664,3453,0,0,-8.526376797,1.239980914,-0.382422734,1.864553695,-0.500206046,84.38708525,4.421609742,17.47054159,0.964739069,RandomForestClassifier,0,1,1,1,1
62-Frogs_MFCCs.csv,7195,8.881141619,23,3.135494216,10,22,1,0.045454545,1.684288098,0,0,0.483391244,0.009451008,0.1,0.141684687,0.003196664,3453,0,0,-8.526376797,1.239980914,-0.382422734,1.864553695,-0.500206046,84.38708525,4.421609742,17.47054159,0.493653032,LogisticRegression,1,5,0,0,0
62-Frogs_MFCCs.csv,7195,8.881141619,23,3.135494216,10,22,1,0.045454545,1.684288098,0,0,0.483391244,0.009451008,0.1,0.141684687,0.003196664,3453,0,0,-8.526376797,1.239980914,-0.382422734,1.864553695,-0.500206046,84.38708525,4.421609742,17.47054159,0.944287729,DecisionTreeClassifier,2,3,1,1,1
62-Frogs_MFCCs.csv,7195,8.881141619,23,3.135494216,10,22,1,0.045454545,1.684288098,0,0,0.483391244,0.009451008,0.1,0.141684687,0.003196664,3453,0,0,-8.526376797,1.239980914,-0.382422734,1.864553695,-0.500206046,84.38708525,4.421609742,17.47054159,0.954866008,MultilayerPerceptronClassifier,3,2,1,1,1
62-Frogs_MFCCs.csv,7195,8.881141619,23,3.135494216,10,22,1,0.045454545,1.684288098,0,0,0.483391244,0.009451008,0.1,0.141684687,0.003196664,3453,0,0,-8.526376797,1.239980914,-0.382422734,1.864553695,-0.500206046,84.38708525,4.421609742,17.47054159,0,LinearSVC,4,8,0,0,0
62-Frogs_MFCCs.csv,7195,8.881141619,23,3.135494216,10,22,1,0.045454545,1.684288098,0,0,0.483391244,0.009451008,0.1,0.141684687,0.003196664,3453,0,0,-8.526376797,1.239980914,-0.382422734,1.864553695,-0.500206046,84.38708525,4.421609742,17.47054159,0.647058824,NaiveBayes,5,4,1,0,0
62-Frogs_MFCCs.csv,7195,8.881141619,23,3.135494216,10,22,1,0.045454545,1.684288098,0,0,0.483391244,0.009451008,0.1,0.141684687,0.003196664,3453,0,0,-8.526376797,1.239980914,-0.382422734,1.864553695,-0.500206046,84.38708525,4.421609742,17.47054159,0,GBTClassifier,6,7,0,0,0
62-Frogs_MFCCs.csv,7195,8.881141619,23,3.135494216,10,22,1,0.045454545,1.684288098,0,0,0.483391244,0.009451008,0.1,0.141684687,0.003196664,3453,0,0,-8.526376797,1.239980914,-0.382422734,1.864553695,-0.500206046,84.38708525,4.421609742,17.47054159,-1,LDA,7,9,0,0,0
62-Frogs_MFCCs.csv,7195,8.881141619,23,3.135494216,10,22,1,0.045454545,1.684288098,0,0,0.483391244,0.009451008,0.1,0.141684687,0.003196664,3453,0,0,-8.526376797,1.239980914,-0.382422734,1.864553695,-0.500206046,84.38708525,4.421609742,17.47054159,0.014809591,QDA,8,6,0,0,0
63-Musk.csv,6598,8.794521852,166,5.111987788,2,166,0,0,0.429819568,0,0,0.845862383,0.154137617,0.5,0.489123272,0.025159139,0,0,0,-1.43542802,6.316816451,0.477569009,1.260862051,-1.622546153,51.09654411,1.709770248,7.038470155,0.935262757,RandomForestClassifier,0,4,1,0,0
63-Musk.csv,6598,8.794521852,166,5.111987788,2,166,0,0,0.429819568,0,0,0.845862383,0.154137617,0.5,0.489123272,0.025159139,0,0,0,-1.43542802,6.316816451,0.477569009,1.260862051,-1.622546153,51.09654411,1.709770248,7.038470155,0.830159939,LogisticRegression,1,9,0,0,0
63-Musk.csv,6598,8.794521852,166,5.111987788,2,166,0,0,0.429819568,0,0,0.845862383,0.154137617,0.5,0.489123272,0.025159139,0,0,0,-1.43542802,6.316816451,0.477569009,1.260862051,-1.622546153,51.09654411,1.709770248,7.038470155,0.926884996,DecisionTreeClassifier,2,6,0,0,0
63-Musk.csv,6598,8.794521852,166,5.111987788,2,166,0,0,0.429819568,0,0,0.845862383,0.154137617,0.5,0.489123272,0.025159139,0,0,0,-1.43542802,6.316816451,0.477569009,1.260862051,-1.622546153,51.09654411,1.709770248,7.038470155,0.977913176,MultilayerPerceptronClassifier,3,1,1,1,1
63-Musk.csv,6598,8.794521852,166,5.111987788,2,166,0,0,0.429819568,0,0,0.845862383,0.154137617,0.5,0.489123272,0.025159139,0,0,0,-1.43542802,6.316816451,0.477569009,1.260862051,-1.622546153,51.09654411,1.709770248,7.038470155,0.905559787,LinearSVC,4,7,0,0,0
63-Musk.csv,6598,8.794521852,166,5.111987788,2,166,0,0,0.429819568,0,0,0.845862383,0.154137617,0.5,0.489123272,0.025159139,0,0,0,-1.43542802,6.316816451,0.477569009,1.260862051,-1.622546153,51.09654411,1.709770248,7.038470155,0.844547564,NaiveBayes,5,8,0,0,0
63-Musk.csv,6598,8.794521852,166,5.111987788,2,166,0,0,0.429819568,0,0,0.845862383,0.154137617,0.5,0.489123272,0.025159139,0,0,0,-1.43542802,6.316816451,0.477569009,1.260862051,-1.622546153,51.09654411,1.709770248,7.038470155,0.948210206,GBTClassifier,6,3,1,1,1
63-Musk.csv,6598,8.794521852,166,5.111987788,2,166,0,0,0.429819568,0,0,0.845862383,0.154137617,0.5,0.489123272,0.025159139,0,0,0,-1.43542802,6.316816451,0.477569009,1.260862051,-1.622546153,51.09654411,1.709770248,7.038470155,0.929931455,LDA,7,5,1,0,0
63-Musk.csv,6598,8.794521852,166,5.111987788,2,166,0,0,0.429819568,0,0,0.845862383,0.154137617,0.5,0.489123272,0.025159139,0,0,0,-1.43542802,6.316816451,0.477569009,1.260862051,-1.622546153,51.09654411,1.709770248,7.038470155,0.961157654,QDA,8,2,1,1,1
64-turkiye-student_evaluation_generic.csv,5820,8.669055541,31,3.433987204,9,0,31,1000000000,1.928461085,0,0,0.299828179,0.031099656,0.111111111,0.090656909,0.00532646,552234,0,0,0,0,0,0,0,0,0,0,0.346992153,RandomForestClassifier,0,1,1,1,1
64-turkiye-student_evaluation_generic.csv,5820,8.669055541,31,3.433987204,9,0,31,1000000000,1.928461085,0,0,0.299828179,0.031099656,0.111111111,0.090656909,0.00532646,552234,0,0,0,0,0,0,0,0,0,0,0.31211857,LogisticRegression,1,5,1,0,0
64-turkiye-student_evaluation_generic.csv,5820,8.669055541,31,3.433987204,9,0,31,1000000000,1.928461085,0,0,0.299828179,0.031099656,0.111111111,0.090656909,0.00532646,552234,0,0,0,0,0,0,0,0,0,0,0.339145597,DecisionTreeClassifier,2,2,1,1,1
64-turkiye-student_evaluation_generic.csv,5820,8.669055541,31,3.433987204,9,0,31,1000000000,1.928461085,0,0,0.299828179,0.031099656,0.111111111,0.090656909,0.00532646,552234,0,0,0,0,0,0,0,0,0,0,0.327811683,MultilayerPerceptronClassifier,3,3,1,0,0
64-turkiye-student_evaluation_generic.csv,5820,8.669055541,31,3.433987204,9,0,31,1000000000,1.928461085,0,0,0.299828179,0.031099656,0.111111111,0.090656909,0.00532646,552234,0,0,0,0,0,0,0,0,0,0,0,LinearSVC,4,9,0,0,0
64-turkiye-student_evaluation_generic.csv,5820,8.669055541,31,3.433987204,9,0,31,1000000000,1.928461085,0,0,0.299828179,0.031099656,0.111111111,0.090656909,0.00532646,552234,0,0,0,0,0,0,0,0,0,0,0.302792321,NaiveBayes,5,6,1,0,0
64-turkiye-student_evaluation_generic.csv,5820,8.669055541,31,3.433987204,9,0,31,1000000000,1.928461085,0,0,0.299828179,0.031099656,0.111111111,0.090656909,0.00532646,552234,0,0,0,0,0,0,0,0,0,0,0,GBTClassifier,6,8,0,0,0
64-turkiye-student_evaluation_generic.csv,5820,8.669055541,31,3.433987204,9,0,31,1000000000,1.928461085,0,0,0.299828179,0.031099656,0.111111111,0.090656909,0.00532646,552234,0,0,0,0,0,0,0,0,0,0,0.327811683,LDA,7,4,1,0,0
64-turkiye-student_evaluation_generic.csv,5820,8.669055541,31,3.433987204,9,0,31,1000000000,1.928461085,0,0,0.299828179,0.031099656,0.111111111,0.090656909,0.00532646,552234,0,0,0,0,0,0,0,0,0,0,0.112467306,QDA,8,7,0,0,0
65-dataset_uci.csv,4252,8.355144739,561,6.329720906,6,561,0,0,1.782556575,0,0,0.196142992,0.130291627,0.166666667,0.024515397,0.131937912,0,0,0,-2.801316645,41.27680922,1.925708151,3.315226668,-1.79079751,2233.69633,23.92546035,127.4544558,0.826834862,RandomForestClassifier,0,2,1,1,1
65-dataset_uci.csv,4252,8.355144739,561,6.329720906,6,561,0,0,1.782556575,0,0,0.196142992,0.130291627,0.166666667,0.024515397,0.131937912,0,0,0,-2.801316645,41.27680922,1.925708151,3.315226668,-1.79079751,2233.69633,23.92546035,127.4544558,0.332568807,LogisticRegression,1,6,0,0,0
65-dataset_uci.csv,4252,8.355144739,561,6.329720906,6,561,0,0,1.782556575,0,0,0.196142992,0.130291627,0.166666667,0.024515397,0.131937912,0,0,0,-2.801316645,41.27680922,1.925708151,3.315226668,-1.79079751,2233.69633,23.92546035,127.4544558,0.756880734,DecisionTreeClassifier,2,4,1,0,0
65-dataset_uci.csv,4252,8.355144739,561,6.329720906,6,561,0,0,1.782556575,0,0,0.196142992,0.130291627,0.166666667,0.024515397,0.131937912,0,0,0,-2.801316645,41.27680922,1.925708151,3.315226668,-1.79079751,2233.69633,23.92546035,127.4544558,0.809633028,MultilayerPerceptronClassifier,3,3,1,1,1
65-dataset_uci.csv,4252,8.355144739,561,6.329720906,6,561,0,0,1.782556575,0,0,0.196142992,0.130291627,0.166666667,0.024515397,0.131937912,0,0,0,-2.801316645,41.27680922,1.925708151,3.315226668,-1.79079751,2233.69633,23.92546035,127.4544558,0,LinearSVC,4,9,0,0,0
65-dataset_uci.csv,4252,8.355144739,561,6.329720906,6,561,0,0,1.782556575,0,0,0.196142992,0.130291627,0.166666667,0.024515397,0.131937912,0,0,0,-2.801316645,41.27680922,1.925708151,3.315226668,-1.79079751,2233.69633,23.92546035,127.4544558,0.643113772,NaiveBayes,5,5,1,0,0
65-dataset_uci.csv,4252,8.355144739,561,6.329720906,6,561,0,0,1.782556575,0,0,0.196142992,0.130291627,0.166666667,0.024515397,0.131937912,0,0,0,-2.801316645,41.27680922,1.925708151,3.315226668,-1.79079751,2233.69633,23.92546035,127.4544558,0,GBTClassifier,6,8,0,0,0
65-dataset_uci.csv,4252,8.355144739,561,6.329720906,6,561,0,0,1.782556575,0,0,0.196142992,0.130291627,0.166666667,0.024515397,0.131937912,0,0,0,-2.801316645,41.27680922,1.925708151,3.315226668,-1.79079751,2233.69633,23.92546035,127.4544558,0.845183486,LDA,7,1,1,1,1
65-dataset_uci.csv,4252,8.355144739,561,6.329720906,6,561,0,0,1.782556575,0,0,0.196142992,0.130291627,0.166666667,0.024515397,0.131937912,0,0,0,-2.801316645,41.27680922,1.925708151,3.315226668,-1.79079751,2233.69633,23.92546035,127.4544558,0.186926606,QDA,8,7,0,0,0
66-Optical_Recognition-of_Handwritten.csv,3823,8.248790734,64,4.158883083,10,53,9,0.169811321,2.302498885,0,0,0.10175255,0.09835208,0.1,0.001384398,0.016740779,298,0,0,-1.286891523,10.84612361,1.288574902,2.744949065,-1.648519865,132.4773687,9.459547785,27.40813083,0.93042292,RandomForestClassifier,0,3,1,1,1
66-Optical_Recognition-of_Handwritten.csv,3823,8.248790734,64,4.158883083,10,53,9,0.169811321,2.302498885,0,0,0.10175255,0.09835208,0.1,0.001384398,0.016740779,298,0,0,-1.286891523,10.84612361,1.288574902,2.744949065,-1.648519865,132.4773687,9.459547785,27.40813083,0.079126876,LogisticRegression,1,7,0,0,0
66-Optical_Recognition-of_Handwritten.csv,3823,8.248790734,64,4.158883083,10,53,9,0.169811321,2.302498885,0,0,0.10175255,0.09835208,0.1,0.001384398,0.016740779,298,0,0,-1.286891523,10.84612361,1.288574902,2.744949065,-1.648519865,132.4773687,9.459547785,27.40813083,0.68622101,DecisionTreeClassifier,2,6,1,0,0
66-Optical_Recognition-of_Handwritten.csv,3823,8.248790734,64,4.158883083,10,53,9,0.169811321,2.302498885,0,0,0.10175255,0.09835208,0.1,0.001384398,0.016740779,298,0,0,-1.286891523,10.84612361,1.288574902,2.744949065,-1.648519865,132.4773687,9.459547785,27.40813083,0.840381992,MultilayerPerceptronClassifier,3,5,1,0,0
66-Optical_Recognition-of_Handwritten.csv,3823,8.248790734,64,4.158883083,10,53,9,0.169811321,2.302498885,0,0,0.10175255,0.09835208,0.1,0.001384398,0.016740779,298,0,0,-1.286891523,10.84612361,1.288574902,2.744949065,-1.648519865,132.4773687,9.459547785,27.40813083,0,LinearSVC,4,9,0,0,0
66-Optical_Recognition-of_Handwritten.csv,3823,8.248790734,64,4.158883083,10,53,9,0.169811321,2.302498885,0,0,0.10175255,0.09835208,0.1,0.001384398,0.016740779,298,0,0,-1.286891523,10.84612361,1.288574902,2.744949065,-1.648519865,132.4773687,9.459547785,27.40813083,0.919618529,NaiveBayes,5,4,1,0,0
66-Optical_Recognition-of_Handwritten.csv,3823,8.248790734,64,4.158883083,10,53,9,0.169811321,2.302498885,0,0,0.10175255,0.09835208,0.1,0.001384398,0.016740779,298,0,0,-1.286891523,10.84612361,1.288574902,2.744949065,-1.648519865,132.4773687,9.459547785,27.40813083,0,GBTClassifier,6,8,0,0,0
66-Optical_Recognition-of_Handwritten.csv,3823,8.248790734,64,4.158883083,10,53,9,0.169811321,2.302498885,0,0,0.10175255,0.09835208,0.1,0.001384398,0.016740779,298,0,0,-1.286891523,10.84612361,1.288574902,2.744949065,-1.648519865,132.4773687,9.459547785,27.40813083,0.963165075,LDA,7,1,1,1,1
66-Optical_Recognition-of_Handwritten.csv,3823,8.248790734,64,4.158883083,10,53,9,0.169811321,2.302498885,0,0,0.10175255,0.09835208,0.1,0.001384398,0.016740779,298,0,0,-1.286891523,10.84612361,1.288574902,2.744949065,-1.648519865,132.4773687,9.459547785,27.40813083,0.954979536,QDA,8,2,1,1,1
67-page-blocks.csv,5473,8.607582191,10,2.302585093,5,10,0,0,0.440469266,0,0,0.897679518,0.005116024,0.2,0.390566365,0.001827151,0,0,0,-0.834488707,67.40692529,14.70741965,18.88525085,0.690200057,4812.487252,652.2323161,1402.863782,0.964944649,RandomForestClassifier,0,2,1,1,1
67-page-blocks.csv,5473,8.607582191,10,2.302585093,5,10,0,0,0.440469266,0,0,0.897679518,0.005116024,0.2,0.390566365,0.001827151,0,0,0,-0.834488707,67.40692529,14.70741965,18.88525085,0.690200057,4812.487252,652.2323161,1402.863782,0.903136531,LogisticRegression,1,6,0,0,0
67-page-blocks.csv,5473,8.607582191,10,2.302585093,5,10,0,0,0.440469266,0,0,0.897679518,0.005116024,0.2,0.390566365,0.001827151,0,0,0,-0.834488707,67.40692529,14.70741965,18.88525085,0.690200057,4812.487252,652.2323161,1402.863782,0.967712177,DecisionTreeClassifier,2,1,1,1,1
67-page-blocks.csv,5473,8.607582191,10,2.302585093,5,10,0,0,0.440469266,0,0,0.897679518,0.005116024,0.2,0.390566365,0.001827151,0,0,0,-0.834488707,67.40692529,14.70741965,18.88525085,0.690200057,4812.487252,652.2323161,1402.863782,0.963099631,MultilayerPerceptronClassifier,3,3,1,1,1
67-page-blocks.csv,5473,8.607582191,10,2.302585093,5,10,0,0,0.440469266,0,0,0.897679518,0.005116024,0.2,0.390566365,0.001827151,0,0,0,-0.834488707,67.40692529,14.70741965,18.88525085,0.690200057,4812.487252,652.2323161,1402.863782,0,LinearSVC,4,9,0,0,0
67-page-blocks.csv,5473,8.607582191,10,2.302585093,5,10,0,0,0.440469266,0,0,0.897679518,0.005116024,0.2,0.390566365,0.001827151,0,0,0,-0.834488707,67.40692529,14.70741965,18.88525085,0.690200057,4812.487252,652.2323161,1402.863782,0.87839102,NaiveBayes,5,7,0,0,0
67-page-blocks.csv,5473,8.607582191,10,2.302585093,5,10,0,0,0.440469266,0,0,0.897679518,0.005116024,0.2,0.390566365,0.001827151,0,0,0,-0.834488707,67.40692529,14.70741965,18.88525085,0.690200057,4812.487252,652.2323161,1402.863782,0,GBTClassifier,6,8,0,0,0
67-page-blocks.csv,5473,8.607582191,10,2.302585093,5,10,0,0,0.440469266,0,0,0.897679518,0.005116024,0.2,0.390566365,0.001827151,0,0,0,-0.834488707,67.40692529,14.70741965,18.88525085,0.690200057,4812.487252,652.2323161,1402.863782,0.942804428,LDA,7,4,1,0,0
67-page-blocks.csv,5473,8.607582191,10,2.302585093,5,10,0,0,0.440469266,0,0,0.897679518,0.005116024,0.2,0.390566365,0.001827151,0,0,0,-0.834488707,67.40692529,14.70741965,18.88525085,0.690200057,4812.487252,652.2323161,1402.863782,0.92896679,QDA,8,5,0,0,0
68-sensor_readings_24.csv,5456,8.6044712,24,3.17805383,4,24,0,0,1.188492851,0,0,0.404142229,0.060117302,0.25,0.17086824,0.004398827,0,0,0,0.017559119,3.829088465,1.521839097,1.06290718,-1.60422485,14.33534545,2.365552669,4.557816813,0.96627165,RandomForestClassifier,0,1,1,1,1
68-sensor_readings_24.csv,5456,8.6044712,24,3.17805383,4,24,0,0,1.188492851,0,0,0.404142229,0.060117302,0.25,0.17086824,0.004398827,0,0,0,0.017559119,3.829088465,1.521839097,1.06290718,-1.60422485,14.33534545,2.365552669,4.557816813,0.410209663,LogisticRegression,1,7,0,0,0
